id_szkoly,nazwa,adres,miejscowosc,kod_pocztowy,poczta,typ_szkoly,publiczna,dla_doroslych,specjalna,przyszpitalna,wojewodztwo,powiat,gmina,id_wojewodztwa,id_powiatu,id_gminy
31971,Szkoła Podstawowa w Zwierzyńcu Wielkim,17,Zwierzyniec Wielki,16-200,Dąbrowa Białostocka,SP,,,,,podlaskie,sokólski,Dąbrowa Białostocka,20,11,1
31972,Publiczka Szkoła Podstawowa w Kamiennej Nowej,41,Kamienna Nowa,16-200,Dąbrowa Białostocka,SP,,,,,podlaskie,sokólski,Dąbrowa Białostocka,20,11,1
31973,Szkoła Podstawowa przy Salezjańskim Ośrodku Wychowawczym w Różanymstoku,13B,Różanystok,16-200,Dąbrowa Białostocka,SP,,,,,podlaskie,sokólski,Dąbrowa Białostocka,20,11,1
31974,Szkoła Podstawowa im. Batalionów Chłopskich w Janowie w Zespole Szkół Samorządowych w Janowie,ul. Białostocka 16,,16-130,Janów,SP,,,,,podlaskie,sokólski,Janów,20,11,2
18664,Gimnazjum w Janowie,Białostocka 16,Janów,16-130,Janów,gimn.,True,False,False,False,podlaskie,sokólski,Janów,20,11,2
31975,Szkoła Podstawowa w Białousach,59,Białousy,16-130,Janów,SP,,,,,podlaskie,sokólski,Janów,20,11,2
31986,Szkoła Podstawowa w Sidrze,ul. Szkolna 1,,16-124,Sidra,SP,,,,,podlaskie,sokólski,Sidra,20,11,7
18669,Gimnazjum w Sidrze,Szkolna 1,Sidra,16-124,Sidra,gimn.,True,False,False,False,podlaskie,sokólski,Sidra,20,11,7
31984,Szkoła Podstawowa w Majewie,ul. Nowinka 1,Majewo,16-124,Sidra,SP,,,,,podlaskie,sokólski,Sidra,20,11,7
31985,Szkoła Podstawowa im. kpt. Józefa Kłopotowskiego w Jacowlanach,13,Jacowlany,16-124,Sidra,SP,,,,,podlaskie,sokólski,Sidra,20,11,7
18667,Gimnazjum w Kuźnicy,Jagiellońska 1,Kuźnica,16-123,Kuźnica,gimn.,True,False,False,False,podlaskie,sokólski,Kuźnica,20,11,5
31978,Zespół Szkół w Kuźnicy,ul. Jagiellońska 1,,16-123,Kuźnica,SP,,,,,podlaskie,sokólski,Kuźnica,20,11,5
18666,Gimnazjum w Zespole Szkół Samorządowych w Krynkach,Aleja Szkolna 10,Krynki,16-120,Krynki,gimn.,True,False,False,False,podlaskie,sokólski,Krynki,20,11,4
31977,Szkoła Podstawowa im. Elizy Orzeszkowej w Krynkachw Zespole Szkół Samorządowych w Krynkach,Aleja Szkolna 10,,16-120,Krynki,SP,,,,,podlaskie,sokólski,Krynki,20,11,4
18665,Gimnazjum im. Solidarności w Zespole Szkół w Korycinie,Szkolna 1,Korycin,16-140,Korycin,gimn.,True,False,False,False,podlaskie,sokólski,Korycin,20,11,3
31976,Szkoła Podstawowa im. Stefana Kardynała Wyszyńskiego w Korycinie,ul. Szkolna 1,,16-140,Korycin,SP,,,,,podlaskie,sokólski,Korycin,20,11,3
18668,Gimnazjum w Zespole Szkół w Nowym Dworze,Kolejowa 2,Nowy Dwór,16-205,Nowy Dwór,gimn.,True,False,False,False,podlaskie,sokólski,Nowy Dwór,20,11,6
31982,Szkoła Podstawowa w Sieruciowcach,37,Sieruciowce,16-205,Nowy Dwór,SP,,,,,podlaskie,sokólski,Nowy Dwór,20,11,6
31981,Szkoła Podstawowa w Zespole Szkół w Nowym Dworze,ul. Kolejowa 2,,16-205,Nowy Dwór,SP,,,,,podlaskie,sokólski,Nowy Dwór,20,11,6
18670,Gimnazjum nr 2 w Zespole Szkół Ogólnokształcących w Sokółce,Os. Zielone 2,Sokółka,16-100,Sokółka,gimn.,True,False,False,False,podlaskie,sokólski,Sokółka,20,11,8
18671,Gimnazjum nr 1 im. Jana Pawła II w Sokółce,Mickiewicza 2A,Sokółka,16-100,Sokółka,gimn.,True,False,False,False,podlaskie,sokólski,Sokółka,20,11,8
18672,Gimnazjum nr 3 Integracyjne w Zespole Szkół Integracyjnych w Sokółce,Szkolna 2,Sokółka,16-100,Sokółka,gimn.,True,False,False,False,podlaskie,sokólski,Sokółka,20,11,8
18673,Specjalny Ośrodek Szkolno-Wychowawczy im. J. Korczaka w Sokółce,Osiedle Zielone 1A,,16-100,Sokółka,gimn.,True,False,True,True,podlaskie,sokólski,Sokółka,20,11,8
31988,Szkoła Podstawowa w Starej Rozedrance,3,Stara Rozedranka,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31987,Szkoła Podstawowa w Malawiczach Dolnych,56,Malawicze Dolne,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31995,Szkoła Podstawowa w Boguszach,24,Bogusze,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31989,Szkoła Podstawowa nr 1  im. Adama Mickiewicza w Sokółce,ul. Grodzieńska 43,,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31992,Szkoła Podstawowa nr 3 w Sokółce przy Zespole Szkół Ogólnokształcących w Sokółce,Osiedle Zielone 2,,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31990,Szkoła Podstawowa w Starej Kamionce,65,Stara Kamionka,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31991,Szkoła  Podstawowa w Geniuszach,34,Geniusze,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31996,"Stowarzyszenie ""Edukator"" w Łomży Szkoła Podstawowa w Janowszczyźnie",42,Janowszczyzna,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31993,Szkoła Podstawowa z Oddziałami Integracyjnycmi nr 2  w Zespole Szkół Integracyjnych w Sokółce,ul. Szkolna 2,,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
31998,Specjalny Ośrodek Szkolno-Wychowawczy im. J. Korczaka w Sokółce,Os. Zielone 1A,,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
46175,Niepubliczna Szkoła Podstawowa w Lipinie,103,Lipina,16-100,Sokółka,SP,,,,,podlaskie,sokólski,Sokółka,20,11,8
18674,Gimnazjum w Suchowoli,Augustowska 2,Suchowola,16-150,Suchowola,gimn.,True,False,False,False,podlaskie,sokólski,Suchowola,20,11,9
31999,Szkoła Podstawowa Czerwonce,42A,Czerwonka,16-150,Suchowola,SP,,,,,podlaskie,sokólski,Suchowola,20,11,9
32000,Szkoła Podstawowa w Jatwiezi Dużej,29,Jatwieź Duża,16-150,Suchowola,SP,,,,,podlaskie,sokólski,Suchowola,20,11,9
32001,Szkoła Podstawowa w Wólce,68,Wólka,16-150,Suchowola,SP,,,,,podlaskie,sokólski,Suchowola,20,11,9
32002,Szkoła Podstawowa w Chodorówce Nowej,17,Chodorówka Nowa,16-150,Suchowola,SP,,,,,podlaskie,sokólski,Suchowola,20,11,9
32003,Szkoła Podstawowa im. Stanisława Staszica w Suchowoli,ul. Szkolna 1,,16-150,Suchowola,SP,,,,,podlaskie,sokólski,Suchowola,20,11,9
18675,Gimnazjum im. Powstańców Styczniowych w Szudziałowie,Szkolna 1,Szudziałowo,16-113,Szudziałowo,gimn.,True,False,False,False,podlaskie,sokólski,Szudziałowo,20,11,10
32004,Szkoła Podstawowaw Zespole Szkół w Szudziałowie,ul. Szkolna 1,,16-113,Szudziałowo,SP,,,,,podlaskie,sokólski,Szudziałowo,20,11,10
32005,Szkoła Podstawowa im. Adama Mickiewicza w Babikach,22A,Babiki,16-113,Szudziałowo,SP,,,,,podlaskie,sokólski,Szudziałowo,20,11,10
32025,Szkoła Podstawowa im. Papieża Jana Pawła II w Nowej Wsi,40A,Nowa Wieś,16-402,Suwałki,SP,,,,,podlaskie,suwalski,Suwałki,20,12,7
18682,Gimnazjum im. Lotników Polskich w Płocicznie-Tartak,16,Płociczno-Tartak,16-402,Suwałki,gimn.,True,False,False,False,podlaskie,suwalski,Suwałki,20,12,7
18683,Gimnazjum w Starym Folwarku,49,Stary Folwark,16-402,Suwałki,gimn.,True,False,False,False,podlaskie,suwalski,Suwałki,20,12,7
18684,Gimnazjum w Zespole Szkół w Przebrodzie,15,Przebród,16-402,Suwałki,gimn.,True,False,False,False,podlaskie,suwalski,Suwałki,20,12,7
32024,Szkoła Podstawowa im. Lotników Polskich w Płocicznie-Tartak,16,Płociczno - Tartak,16-402,Suwałki,SP,,,,,podlaskie,suwalski,Suwałki,20,12,7
32026,Szkoła Podstawowa im. 2 Pułku Ułanów Grochowskich w Zespole Szkół w Przebrodzie,15,Przebród,16-402,Suwałki,SP,,,,,podlaskie,suwalski,Suwałki,20,12,7
32027,Szkoła Podstawowa im. Marii Konopnickiej w Starym Folwarku w Zespole Szkół w Starym Folwarku,49,Stary Folwark,16-402,Suwałki,SP,,,,,podlaskie,suwalski,Suwałki,20,12,7
32028,Szkoła Podstawowa w Poddubówku,17,Poddubówek,16-402,Suwałki,SP,,,,,podlaskie,suwalski,Suwałki,20,12,7
32017,Szko ła Podstawowa w Raczkach,ul. Sportowa 1,,16-420,Raczki,SP,,,,,podlaskie,suwalski,Raczki,20,12,5
18680,Gimnazjum w Raczkach,Sportowa 1,Raczki,16-420,Raczki,gimn.,True,False,False,False,podlaskie,suwalski,Raczki,20,12,5
32019,Szkoła Podstawowa we Wronowie,20,Wronowo,16-420,Raczki,SP,,,,,podlaskie,suwalski,Raczki,20,12,5
18681,Publiczne Gimnazjum w Rutce-Tartak,Szkolna 12,Rutka-Tartak,16-406,Rutka - Tartak,gimn.,True,False,False,False,podlaskie,suwalski,Rutka-Tartak,20,12,6
32022,Szkoła Podstawowa im. Henryka Sienkiewicza w Rutce-Tartak,ul. Szkolna 12,,16-406,Rutka-Tartak,SP,,,,,podlaskie,suwalski,Rutka-Tartak,20,12,6
18676,Gimnazjum w Bakałarzewie,Osiedle 40-Lecia PRL 26A,Bakałarzewo,16-423,Bakałarzewo,gimn.,True,False,False,False,podlaskie,suwalski,Bakałarzewo,20,12,1
32007,Szkoła Podstawowa w Bakałarzewie,Osiedle 40-lecia PRL 26A,,16-423,Bakałarzewo,SP,,,,,podlaskie,suwalski,Bakałarzewo,20,12,1
18677,Publiczne Gimnazjum w Zespole Szkół w Filipowie,M. Konopnickiej 6,Filipów,16-424,Filipów,gimn.,True,False,False,False,podlaskie,suwalski,Filipów,20,12,2
32009,Szkoła Podstawowa im. Jana Pawła II w Filipowie,ul. Marii Konopnickiej 6,,16-424,Filipów,SP,,,,,podlaskie,suwalski,Filipów,20,12,2
18678,Gimnazjum w Zespole Szkół w Jeleniewie,Suwalska 51,Jeleniewo,16-404,Jeleniewo,gimn.,True,False,False,False,podlaskie,suwalski,Jeleniewo,20,12,3
32011,Szkoła Podstawowa w Zespole Szkół w Jeleniewie,ul. Suwalska 51,,16-404,Jeleniewo,SP,,,,,podlaskie,suwalski,Jeleniewo,20,12,3
18679,Gimnazjum w Zespole Szkół Ogólnokształcących w Przerośli,Dworna 5,Przerośl,16-427,Przerośl,gimn.,True,False,False,False,podlaskie,suwalski,Przerośl,20,12,4
32014,Szkoła Podstawowa w Nowej Pawłówce,1,Nowa Pawłówka,16-427,Przerośl,SP,,,,,podlaskie,suwalski,Przerośl,20,12,4
32015,Szkoła Podstawowa w Zespole Szkół Ogólnokształcących w Przerośli,ul. Dworna 5,,16-427,Przerośl,SP,,,,,podlaskie,suwalski,Przerośl,20,12,4
18685,Publiczne Gimnazjum w Zespole Szkół w Kaletniku,46,Kaletnik,16-411,Szypliszki,gimn.,True,False,False,False,podlaskie,suwalski,Szypliszki,20,12,8
18686,Publiczne Gimnazjum w Zespole Szkół w Słobódce,9,Słobódka,16-411,Szypliszki,gimn.,True,False,False,False,podlaskie,suwalski,Szypliszki,20,12,8
32029,Publiczna Szkoła Podstawowa w Becejłach,7,Becejły,16-411,Szypliszki,SP,,,,,podlaskie,suwalski,Szypliszki,20,12,8
32031,Szkoła Podstawowa w Kaletniku   w Zespole Szkół w Kaletniku,46,Kaletnik,16-411,Szypliszki,SP,,,,,podlaskie,suwalski,Szypliszki,20,12,8
32032,Publiczna Szkoła Podstawowa w Jasionowie,Jasionowo 17,Żubryn,16-411,Szypliszki,SP,,,,,podlaskie,suwalski,Szypliszki,20,12,8
32033,Szkoła Podstawowa w Zespole Szkół  w Słobódce,9,Słobódka,16-411,Szypliszki,SP,,,,,podlaskie,suwalski,Szypliszki,20,12,8
18687,Publiczne Gimnazjum im. Korpusu Ochrony Pogranicza w Wiżajnach,Szkolna 11,Wiżajny,16-407,Wiżajny,gimn.,True,False,False,False,podlaskie,suwalski,Wiżajny,20,12,9
32035,Szkoła Podstawowa im. Marszałka Józefa Piłsudskiego w Wiżajnach,ul. Sejneńska 43,,16-407,Wiżajny,SP,,,,,podlaskie,suwalski,Wiżajny,20,12,9
32088,Szkoła Podstawowa w Porytem-Jabłoni,103,Poryte-Jabłoń,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,5
18706,Gimnazjum Specjalne w Specjalnym Ośrodku Szkolno-Wychowawczym w Długoborzu Pierwszym,5,Długobórz Pierwszy,18-300,Zambrów,gimn.,True,False,True,True,podlaskie,zambrowski,Zambrów,20,14,5
32092,Szkoła Podstawowa im. Marii Konopnickiej w Starym Zakrzewie,15,Stare Zakrzewo,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,5
32075,Szkoła Podstawowa Specjalna w Specjalnym Ośrodku Szkolno-Wychowawczym w Długoborzu Pierwszym,5,Długobórz Pierwszy,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,5
32089,Szkoła Podstawowa w Starym Skarżynie,44,Stary Skarżyn,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,5
32090,Szkoła Podstawowa w Wiśniewie,10,Wiśniewo,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,5
32091,Szkoła Podstawowa w Starym Laskowcu,14,Stary Laskowiec,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,5
32094,Szkoła Podstawowa im. Papieża Jana Pawła II w Osowcu,22,Osowiec,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,5
18704,Gimnazjum w Rutkach,11 Listopada 7A,Rutki-Kossaki,18-312,Rutki-Kossaki,gimn.,True,False,False,False,podlaskie,zambrowski,Rutki,20,14,3
32081,Szkoła Podstawowa im. 2 Pułku Ułanów Grochowskich w Rutkach,ul. 11 Listopada 7A,,18-312,Rutki-Kossaki,SP,,,,,podlaskie,zambrowski,Rutki,20,14,3
32079,Szkoła Podstawowa w Kołomyi,35,Kołomyja,18-312,Rutki Kossaki,SP,,,,,podlaskie,zambrowski,Rutki,20,14,3
32080,Szkoła Podstawowa im. kpt. Władysława Raginisa w Grądach -Woniecko,20,Grądy-Woniecko,18-312,Rutki-Kossaki,SP,,,,,podlaskie,zambrowski,Rutki,20,14,3
18705,Gimnazjum w Zespole Szkół w Szumowie,Szkolna 14,Szumowo,18-305,Szumowo,gimn.,True,False,False,False,podlaskie,zambrowski,Szumowo,20,14,4
32083,Szkoła Podstawowa w Pęchratce Polskiej,55,Pęchratka Polska,18-305,Szumowo,SP,,,,,podlaskie,zambrowski,Szumowo,20,14,4
32084,Szkoła Podstawowa w Srebrnej,81,Srebrna,18-305,Szumowo,SP,,,,,podlaskie,zambrowski,Szumowo,20,14,4
32085,Publiczna Szkoła  Postawowa  w  Łętownicy,68,Łętownica,18-305,Szumowo,SP,,,,,podlaskie,zambrowski,Szumowo,20,14,4
32086,Szkoła Podstawowa w Szumowie w Zespole Szkół w Szumowie,Szkolna 14,,18-305,Szumowo,SP,,,,,podlaskie,zambrowski,Szumowo,20,14,4
32087,Publiczna Szkoła Podstawowa im. Marszałka Józefa Piłsudskiego w Paproci Dużej,53,Paproć Duża,18-305,Szumowo,SP,,,,,podlaskie,zambrowski,Szumowo,20,14,4
18700,Gimnazjum Stowarzyszenia Wspierania Edukacji i Rynku Pracy w Zambrowie,Al. Wojska Polskiego 37C,Zambrów,18-300,Zambrów,gimn.,False,False,False,False,podlaskie,zambrowski,Zambrów,20,14,1
18701,Miejskie Gimnazjum nr 1 im. Tadeusza Kościuszki w Zambrowie,Prymasa Stefana Wyszyńskiego 6A,Zambrów,18-300,Zambrów,gimn.,True,False,False,False,podlaskie,zambrowski,Zambrów,20,14,1
18702,Gimnazjum w Zespole Szkół Ogólnokształcących w Zambrowie,Konopnicka 16,Zambrów,18-300,Zambrów,gimn.,True,False,False,False,podlaskie,zambrowski,Zambrów,20,14,1
32072,Szkoła Podstawowa Nr 3 im. Janusza Kusocińskiego w Zambrowie,ul. Magazynowa 13,,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,1
32073,Szkoła Podstawowa nr 4 im. Władysława Broniewskiego w Zambrowie,ul. Marii Konopnickiej 13,,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,1
32074,Szkoła Podstawowa Nr 5 im. Mikołaja Kopernika w Zambrowie,ul. Obrońców Zambrowa 6,,18-300,Zambrów,SP,,,,,podlaskie,zambrowski,Zambrów,20,14,1
18703,Gimnazjum w Zespole Szkół im. abp. Romualda Jałbrzykowskiego w Kołakach Kościelnych,Kościelna 26,Kołaki Kościelne,18-315,Kołaki Kościelne,gimn.,True,False,False,False,podlaskie,zambrowski,Kołaki Kościelne,20,14,2
32078,Publiczna Szkoła Podstawowa w Szczodruchach,2,Szczodruchy,18-315,Kołaki Kościelne,SP,,,,,podlaskie,zambrowski,Kołaki Kościelne,20,14,2
32077,Szkoła Podstawowa w Zespole Szkół im. abp. Romualda Jałbrzykowskiego w Kołakach Kościelnych,ul. Kościelna 26,,18-315,Kołaki Kościelne,SP,,,,,podlaskie,zambrowski,Kołaki Kościelne,20,14,2
31845,Szkoła Podstawowa im. Orła Białego w Wykowie,14,Wykowo,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,3
31839,Szkoła Podstawowa w Zabielu,110,Zabiele,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,3
31840,Szkoła Podstawowa im. Papieża Jana Pawła II w Borkowie,72,Borkowo,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,3
18622,Gimnazjum w Glinkach,31,Glinki,18-500,Kolno,gimn.,True,False,False,False,podlaskie,kolneński,Kolno,20,6,3
18542,Gimnazjum w Kolnie Zakład Doskonalenia Zawodowego w Łomży,ul. Księcia Janusza 40,,18-500,Kolno,gimn.,False,False,False,False,podlaskie,kolneński,Kolno,20,6,3
18623,Gimnazjum w Zespole Szkół Samorządowych w Zabielu,110,Zabiele,18-500,Kolno,gimn.,True,False,False,False,podlaskie,kolneński,Kolno,20,6,3
31841,Szkoła Podstawowa im. Kardynała Stefana  Wyszyńskiego w Janowie,35,Janowo,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,3
31844,Szkoła Podstawowa w Zaskrodziu,66,Zaskrodzie,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,3
31842,Szkoła Podstawowa w Lachowie,21,Lachowo,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,3
31843,Szkoła Podstawowa im. Marszałka Józefa Piłsudskiego w Czerwonem,56,Czerwone,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,3
18620,Gimnazjum im. Jana Pawła II w Kolnie,Marii Dąbrowskiej 4,Kolno,18-500,Kolno,gimn.,True,False,False,False,podlaskie,kolneński,Kolno,20,6,1
31833,Szkoła Podstawowa nr 1 im. Tadeusza Kościuszki w Kolnie,ul. Wojska Polskiego 22,,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,1
31834,Szkoła Podstawowa nr 2 im. Henryka Sienkiewicza w Kolnie,ul. Szkolna 8,,18-500,Kolno,SP,,,,,podlaskie,kolneński,Kolno,20,6,1
18621,Gimnazjum im. ks. Jana Twardowskiego w Zespole Szkół w Grabowie,Szkolna 7,Grabowo,18-507,Grabowo,gimn.,True,False,False,False,podlaskie,kolneński,Grabowo,20,6,2
31837,Szkoła Podstawowa w Konopkach-Monetach,39,Konopki-Monety,18-507,Grabowo,SP,,,,,podlaskie,kolneński,Grabowo,20,6,2
31835,Szkoła Podstawowa im. Antoniego i Jakuba Wagów w Grabowie,ul. Szkolna7,,18-507,Grabowo,SP,,,,,podlaskie,kolneński,Grabowo,20,6,2
31836,Szkoła Podstawowa w Surałach,22,Surały,18-507,Grabowo,SP,,,,,podlaskie,kolneński,Grabowo,20,6,2
18624,Gimnazjum im. Papieża Jana Pawła II w Małym Płocku,Jana Kochanowskiego 25,Mały Płock,18-516,Mały Płock,gimn.,True,False,False,False,podlaskie,kolneński,Mały Płock,20,6,4
31849,Szkoła Podstawowa w Kątach,168,Kąty,18-516,Mały Płock,SP,,,,,podlaskie,kolneński,Mały Płock,20,6,4
31846,Szkoła Podstawowa im. Jana Kochanowskiego w Małym Płocku,ul. Jana Kochanowskiego 25,,18-516,Mały Płock,SP,,,,,podlaskie,kolneński,Mały Płock,20,6,4
31847,Szkoła Podstawowa w Chludniach,2,Chludnie,18-516,Mały Płock,SP,,,,,podlaskie,kolneński,Mały Płock,20,6,4
31848,Szkoła Podstawowa w Rogienicach Wielkich,ul. Długa 1,Rogienice Wielkie,18-516,Mały Płock,SP,,,,,podlaskie,kolneński,Mały Płock,20,6,4
18625,Gimnazjum im. Adama Mickiewicza w Stawiskach,Polowa 26,Stawiski,18-520,Stawiski,gimn.,True,False,False,False,podlaskie,kolneński,Stawiski,20,6,5
31850,Szkoła Podstawowa im. Tadeusza Kościuszki w Stawiskach,ul. Polowa 12,,18-520,Stawiski,SP,,,,,podlaskie,kolneński,Stawiski,20,6,5
31852,Szkoła Podstawowa w Porytem,ul. Szkolna 23,Poryte,18-520,Stawiski,SP,,,,,podlaskie,kolneński,Stawiski,20,6,5
18626,Gimnazjum im. Adama Mickiewicza w Turośli,Jana Pawła II 28A,Turośl,18-525,Turośl,gimn.,True,False,False,False,podlaskie,kolneński,Turośl,20,6,6
31854,Szkoła Podstawowa w Łasze,96,Łacha,18-525,Turośl,SP,,,,,podlaskie,kolneński,Turośl,20,6,6
31853,Szkoła Podstawowa z Oddziałami Integracyjnymi im. ks. Jana Twardowskiego w Turosli,ul. Jana Pawła II 28,,18-525,Turośl,SP,,,,,podlaskie,kolneński,Turośl,20,6,6
31855,Szkoła Podstawowa w Ksebkach,38,Ksebki,18-525,Turośl,SP,,,,,podlaskie,kolneński,Turośl,20,6,6
31856,Szkoła Podstawowa im. Satnisława Krupki w Lemanie,48,Leman,18-525,Turośl,SP,,,,,podlaskie,kolneński,Turośl,20,6,6
31857,Szkoła Podstawowa im. Marii Konopnickiej w Ptakach,27,Ptaki,18-525,Turośl,SP,,,,,podlaskie,kolneński,Turośl,20,6,6
31825,Szkoła Podstawowa w Zespole Szkół w Czyżach,64,,17-207,Czyże,SP,,,,,podlaskie,hajnowski,Czyże,20,5,4
18614,Publiczne Gimnazjum w Zespole Szkół w Czyżach,64,Czyże,17-207,Czyże,gimn.,True,False,False,False,podlaskie,hajnowski,Czyże,20,5,4
31829,Szkoła Podstawowa w Nowokorninie,147,Nowokornino,17-200,Hajnówka,SP,,,,,podlaskie,hajnowski,Hajnówka,20,5,6
18616,Publiczne Gimnazjum w Dubinach,Główna 1B,Dubiny,17-200,Hajnówka,gimn.,True,False,False,False,podlaskie,hajnowski,Hajnówka,20,5,6
31828,Szkoła Podstawowa przy Zespole Szkół w Dubinach,ul. Główna 1B,Dubiny,17-200,Hajnówka,SP,,,,,podlaskie,hajnowski,Hajnówka,20,5,6
31827,Niepubliczna Szkoła Podstawowa w Orzeszkowie,2,Orzeszkowo,17-200,Hajnówka,SP,,,,,podlaskie,hajnowski,Hajnówka,20,5,6
68149,Szkoła Podstawowa Specjalna w Specjalnym Ośrodku Szkolno-Wychowawczym w Hajnówce,ul. 3 Maja 27,,17-200,Hajnówka,SP,,,,,podlaskie,hajnowski,Hajnówka,20,5,6
18618,Publiczne Gimnazjum w Narwi,Mickiewicza 81,Narew,17-210,Narew,gimn.,True,False,False,False,podlaskie,hajnowski,Narew,20,5,8
31831,Szkoła Podstawowa im. gen. Zygmunta Berlinga w Narwi,ul. Mickiewicza 81,,17-210,Narew,SP,,,,,podlaskie,hajnowski,Narew,20,5,8
18619,Publiczne Gimnazjum im. Tamary Sołoniewicz w Narewce,Nowa 4,Narewka,17-220,Narewka,gimn.,True,False,False,False,podlaskie,hajnowski,Narewka,20,5,9
31832,Szkoła Podstawowa im. Aleksandra Wołkowyckiego w Narewce,ul. Nowa 4,,17-220,Narewka,SP,,,,,podlaskie,hajnowski,Narewka,20,5,9
18608,Publiczne Gimnazjum nr 2 w Zespole Szkół nr 3 w Hajnówce,Nowowarszawska 20,Hajnówka,17-200,Hajnówka,gimn.,True,False,False,False,podlaskie,hajnowski,Hajnówka,20,5,1
18609,Gimnazjum nr 1 w Zespole Szkół nr 1 w Hajnówce,3 Maja 54,Hajnówka,17-200,Hajnówka,gimn.,True,False,False,False,podlaskie,hajnowski,Hajnówka,20,5,1
18610,Gimnazjum z Dodatkową Nauką Języka Białoruskiego w Hajnówce,Piłsudskiego 3,Hajnówka,17-200,Hajnówka,gimn.,True,False,False,False,podlaskie,hajnowski,Hajnówka,20,5,1
18611,Gimnazjum nr 3 z Oddziałami Integracyjnymi w Zespole Szkół nr 2 z Oddziałami Integracyjnymi w Hajnówce,W. Wróblewskiego 2,Hajnówka,17-200,Hajnówka,gimn.,True,False,False,False,podlaskie,hajnowski,Hajnówka,20,5,1
31820,Szkoła Podstawowa nr 3 w Hajnówce,ul. Działowa 1,,17-200,Hajnówka,SP,,,,,podlaskie,hajnowski,Hajnówka,20,5,1
31816,Szkoła Podstawowa nr 2 im. Władysława Jagiełły w Zespole Szkół nr 2 z Oddziałami  Integracyjnymi w Hajnówce,ul. W. Wróblewskiego 2,,17-200,Hajnówka,SP,,,,,podlaskie,hajnowski,Hajnówka,20,5,1
31817,Szkoła Podstawowa nr 6 im. Henryka Sienkiewicza w Zespole Szkół nr 3 w Hajnówce,ul. Nowowarszawska 20,,17-200,Hajnówka,SP,,,,,podlaskie,hajnowski,Hajnówka,20,5,1
31818,Szkoła Podstawowa nr 5  im. Janusza Kusocińskiego w Zespole Szkół  nr  1  w Hajnówce,ul. 3 Maja 54,,17-200,Hajnówka,SP,,,,,podlaskie,hajnowski,Hajnówka,20,5,1
18615,Publiczne Gimnazjum w Zespole Szkół w Dubiczach Cerkiewnych,Parkowa 30,Dubicze Cerkiewne,17-204,Dubicze Cerkiewne,gimn.,True,False,False,False,podlaskie,hajnowski,Dubicze Cerkiewne,20,5,5
