id_szkoly,egz_norm_sr_hum,egz_norm_std_hum,ewd_min90_hum,ewd_max90_hum,egz_norm_sr_mp,egz_norm_std_mp,ewd_min90_mp,ewd_max90_mp,gwiazdki_pow
15760,99.83,13.85,0.61,2.57,99.78,13.62,0.48,2.35,5.0
15761,97.81,14.29,-0.41,2.51,96.35,13.58,-1.41,1.4,3.0
15763,99.8,13.95,-1.64,-0.23,99.7,14.19,-1.64,-0.28,4.0
15764,98.46,13.42,-0.2,1.42,97.34,13.19,-1.01,0.54,3.0
15765,99.93,13.09,1.29,2.96,97.07,12.86,-0.87,0.73,3.0
15766,95.96,12.16,-2.87,1.09,93.79,12.5,-4.67,-0.87,
15767,101.07,13.39,2.44,4.02,98.32,13.34,-0.11,1.4,4.0
15768,101.09,13.8,-0.22,1.16,101.98,13.87,0.76,2.08,5.0
15769,99.6,13.47,-0.84,0.86,99.3,13.73,-0.82,0.8,3.0
15770,101.61,12.96,2.73,4.98,97.6,12.97,-0.8,1.35,3.0
15771,94.66,14.38,-3.65,-0.66,95.27,13.84,-3.21,-0.34,1.0
15772,97.37,13.48,-2.79,-0.79,95.54,13.21,-4.26,-2.34,2.0
15773,99.94,14.08,0.77,2.46,97.39,14.42,-1.68,-0.06,3.0
15774,98.54,13.13,0.3,1.89,98.57,13.0,0.78,2.3,3.0
15775,99.01,13.85,-1.14,0.69,98.11,13.69,-1.78,-0.02,3.0
15776,99.45,14.56,0.97,2.8,96.57,14.4,-1.78,-0.02,3.0
15777,97.86,13.31,-0.87,0.96,95.57,13.12,-2.84,-1.08,2.0
15778,94.56,13.39,-2.62,-0.47,96.77,13.07,-0.27,1.79,2.0
15779,99.41,14.65,-3.39,-1.26,99.04,14.86,-3.62,-1.57,3.0
15780,99.66,13.96,1.42,2.86,98.39,13.79,0.08,1.46,3.0
15781,96.64,12.99,-1.13,2.07,95.95,12.76,-1.41,1.66,2.0
15782,100.0,13.53,-1.23,2.53,99.87,13.03,-1.27,2.34,4.0
15783,96.57,13.47,-3.03,-0.27,97.38,13.36,-1.65,1.0,2.0
15784,103.18,12.59,4.27,8.4,100.51,12.64,2.06,6.03,5.0
15785,99.46,11.87,0.49,4.34,96.59,11.6,-2.32,1.38,3.0
15786,97.95,13.81,-0.33,1.47,96.92,13.35,-1.29,0.44,3.0
15787,95.73,14.01,-1.0,0.74,96.32,13.87,-0.12,1.54,2.0
15789,98.88,14.29,-1.62,-0.39,99.36,14.41,-1.09,0.09,3.0
15790,99.6,13.63,-2.77,-1.43,100.21,13.72,-2.15,-0.86,4.0
15791,99.16,14.53,-2.12,-0.97,98.32,14.63,-2.97,-1.86,3.0
15792,96.61,14.27,-2.42,-0.55,97.24,14.21,-1.72,0.07,2.0
15793,97.38,13.4,1.49,4.92,95.51,12.92,-0.27,3.02,2.0
15794,100.88,13.22,-2.02,0.56,101.79,13.74,-0.88,1.59,5.0
15795,96.28,13.3,-3.05,-0.17,96.49,13.29,-2.59,0.18,2.0
15796,99.42,13.82,2.52,5.05,96.51,13.78,-0.25,2.18,3.0
15797,97.95,13.76,-0.27,1.92,98.99,13.53,0.78,2.88,3.0
15798,95.7,13.51,-3.67,-1.25,99.49,13.19,0.31,2.63,3.0
15799,96.02,13.84,-0.89,0.61,97.08,13.55,0.52,1.94,2.0
15801,105.72,13.57,2.31,3.46,104.08,13.92,0.61,1.72,5.0
15802,100.08,11.76,0.13,4.47,100.16,12.35,-0.44,3.72,3.0
15803,100.56,13.7,0.28,1.41,103.32,13.7,3.22,4.3,4.0
15804,99.83,16.37,-1.12,2.68,101.28,16.8,-0.46,3.19,3.0
15805,102.17,13.66,-0.17,2.04,98.4,14.03,-3.94,-1.83,3.0
15806,99.24,13.95,-0.26,1.48,100.21,13.59,1.09,2.76,3.0
15807,99.84,13.45,1.14,2.59,100.49,13.41,2.09,3.48,3.0
15808,97.77,13.46,-0.73,0.94,96.35,13.27,-2.0,-0.4,2.0
15809,99.17,13.09,-0.72,0.84,100.81,12.94,1.25,2.75,3.0
15810,96.41,13.07,-2.17,-0.48,97.06,12.93,-1.17,0.44,2.0
15811,95.33,13.56,0.09,1.84,97.0,13.18,1.98,3.66,2.0
15812,97.4,14.07,-0.88,1.98,101.29,14.24,3.59,6.33,3.0
15813,96.94,14.63,-3.08,-0.98,101.03,14.33,1.21,3.22,3.0
15814,102.35,13.96,0.61,1.65,103.0,13.98,1.39,2.38,4.0
15816,98.64,14.11,0.15,1.36,98.06,14.09,-0.11,1.05,3.0
15817,102.85,14.01,3.55,6.47,102.46,13.76,2.57,5.38,4.0
15818,102.33,12.99,1.38,5.0,102.57,12.97,2.54,6.01,4.0
15819,98.01,13.81,-0.58,0.99,98.44,13.49,0.23,1.74,3.0
15820,97.72,13.47,-0.65,0.68,99.6,13.2,1.58,2.86,3.0
15821,101.07,12.43,1.9,3.96,98.79,12.51,0.12,2.1,3.0
15822,97.78,14.1,-4.12,-2.54,102.53,14.29,0.62,2.13,3.0
15823,103.25,12.53,-0.12,2.11,106.02,12.87,2.36,4.5,5.0
15824,97.99,12.73,-2.8,-0.19,98.29,12.92,-2.4,0.11,3.0
15825,101.08,12.86,-1.44,0.81,100.09,13.23,-2.22,-0.06,3.0
15826,97.26,13.77,-3.96,-2.51,98.45,14.03,-2.62,-1.23,3.0
15827,99.76,13.59,-1.55,0.51,101.54,13.49,0.3,2.26,3.0
15828,93.91,14.91,-3.81,-0.97,94.17,14.46,-3.54,-0.81,1.0
15829,98.26,12.3,0.79,3.99,93.79,10.8,-2.98,0.54,2.0
15830,97.57,14.89,-2.71,0.68,98.59,14.41,-1.89,1.36,3.0
15831,100.66,13.2,-0.01,2.04,99.08,13.47,-1.3,0.67,3.0
15832,93.67,14.01,-2.25,-0.27,93.47,13.82,-2.59,-0.69,1.0
15833,106.24,13.98,2.28,3.32,103.44,14.44,-0.82,0.18,4.0
15834,103.11,13.67,-0.57,0.56,103.25,14.02,-0.5,0.59,4.0
15835,89.98,12.05,-4.1,-0.35,86.93,12.21,-6.74,-3.13,
15837,98.9,13.9,-0.97,0.37,99.28,14.01,-0.36,0.94,2.0
15840,98.42,13.82,-3.42,-2.21,98.85,14.06,-2.75,-1.59,2.0
15841,101.08,12.18,-1.94,1.03,104.19,12.65,1.32,4.16,4.0
15842,101.8,13.95,-0.77,1.35,104.18,14.18,1.01,3.04,4.0
15843,97.41,14.03,0.6,2.87,97.11,13.87,0.15,2.32,2.0
15844,101.75,12.96,1.24,2.95,103.26,13.09,3.25,4.89,3.0
15845,100.18,13.86,-3.01,-0.97,100.42,14.16,-2.85,-0.89,3.0
15846,100.44,14.2,-0.82,0.83,98.0,14.45,-3.27,-1.69,3.0
15847,103.36,13.92,0.43,2.18,102.3,13.77,-0.83,0.85,4.0
15848,97.09,13.03,-2.25,-0.57,105.68,12.62,6.66,8.27,3.0
15849,99.94,12.81,-0.78,1.83,101.04,12.83,0.65,3.15,3.0
15850,106.18,13.49,5.48,7.85,101.0,13.53,0.63,2.91,4.0
15851,99.55,12.8,-1.56,1.04,98.94,12.97,-1.53,0.97,3.0
15852,102.55,14.27,0.33,2.96,102.24,14.61,-0.29,2.25,3.0
15853,101.0,13.84,0.87,2.81,101.76,14.02,1.6,3.46,3.0
15854,102.94,14.02,3.58,5.79,100.11,13.57,1.13,3.25,3.0
15855,97.62,13.73,-2.52,-0.81,101.33,13.66,1.6,3.24,3.0
15856,104.25,13.44,2.07,3.92,103.4,13.35,1.41,3.19,4.0
15857,97.13,13.49,-4.01,-1.98,98.89,13.61,-1.98,-0.04,2.0
15858,99.59,14.39,-1.29,0.54,101.03,14.4,-0.16,1.59,3.0
15859,105.07,13.96,4.05,5.97,100.79,13.95,0.15,1.99,4.0
15860,96.78,13.69,-2.84,-0.89,97.38,13.61,-2.12,-0.25,2.0
15861,97.62,13.91,0.33,2.58,98.77,13.48,1.62,3.78,2.0
15862,104.18,14.13,2.82,5.64,99.27,14.18,-1.37,1.33,3.0
15863,97.43,13.21,-3.0,-0.59,97.96,12.99,-2.19,0.12,2.0
15864,96.08,14.05,-2.09,-0.14,100.13,13.85,2.24,4.11,2.0
15866,100.75,14.05,-2.33,-1.28,101.31,14.3,-1.65,-0.64,3.0
15867,107.18,12.76,2.51,4.07,107.32,13.06,2.67,4.16,5.0
15868,97.65,13.58,-4.06,-2.5,100.06,13.61,-1.61,-0.12,3.0
15869,98.67,13.35,-1.32,0.94,98.77,13.57,-1.07,1.1,3.0
15870,97.76,13.31,-1.87,0.19,97.93,13.37,-1.7,0.28,2.0
15871,99.88,13.43,-0.25,1.87,100.13,13.3,0.3,2.34,3.0
15872,96.85,13.77,-1.27,0.72,95.07,13.63,-2.76,-0.85,2.0
15873,97.26,13.57,-2.92,-0.9,97.2,13.7,-2.89,-0.96,3.0
15874,96.02,14.02,-3.58,-2.04,96.69,13.87,-2.66,-1.18,2.0
15875,95.95,13.97,-3.48,-1.7,99.08,13.97,-0.03,1.67,3.0
15876,100.85,14.38,0.09,1.95,101.64,14.11,0.99,2.77,4.0
15877,108.37,13.08,4.34,6.63,104.98,13.49,1.03,3.23,5.0
15878,97.05,14.08,-2.67,-0.35,97.55,13.61,-2.29,-0.07,3.0
15879,98.36,13.56,-3.26,-1.99,99.42,13.74,-1.96,-0.74,3.0
15880,97.57,13.63,-0.98,0.78,97.31,13.27,-1.02,0.67,3.0
15882,97.8,13.44,-0.38,1.57,96.16,13.13,-1.71,0.15,3.0
15883,102.67,13.36,0.79,1.95,103.09,13.48,1.19,2.31,4.0
15884,95.94,13.58,-2.79,-1.51,97.54,13.77,-0.87,0.36,2.0
15885,100.02,14.0,-0.7,1.13,99.77,13.94,-1.3,0.47,3.0
15886,103.21,13.65,2.17,3.5,101.83,13.74,1.15,2.43,4.0
15887,95.39,13.73,-1.13,0.53,96.39,13.29,0.12,1.71,2.0
15888,94.26,13.35,-2.58,0.11,96.51,12.79,0.21,2.79,2.0
15889,94.77,14.02,-4.1,-2.27,96.05,13.6,-2.79,-1.03,2.0
15890,102.37,13.92,1.92,3.59,100.55,13.98,0.23,1.83,4.0
15891,101.43,13.04,1.91,4.03,101.04,13.0,2.23,4.25,4.0
15892,94.76,11.71,-3.13,0.67,92.61,11.88,-4.42,-0.77,
15894,97.01,13.72,-1.91,-0.16,98.09,13.65,-0.94,0.73,3.0
15895,97.96,12.97,-3.21,-1.67,98.94,12.83,-1.93,-0.42,3.0
15897,99.49,13.59,-3.0,-1.97,100.15,13.71,-2.32,-1.34,3.0
15899,101.54,14.04,-0.28,0.77,100.1,14.18,-1.42,-0.41,3.0
15900,98.8,13.63,-2.31,-1.19,98.52,13.92,-2.56,-1.49,3.0
15901,96.27,13.7,-1.94,-0.81,96.45,13.91,-1.68,-0.6,3.0
15902,103.33,13.85,-0.59,3.37,102.05,13.84,-2.14,1.66,4.0
15903,99.74,12.82,-3.67,-1.83,102.62,13.13,-0.95,0.82,3.0
15905,101.25,13.52,-0.65,0.43,100.13,13.8,-1.53,-0.5,3.0
15906,94.04,14.49,-3.37,-0.44,97.08,14.34,-0.41,2.4,3.0
15907,97.69,13.26,-4.58,-1.22,98.68,13.66,-3.17,0.05,3.0
15908,95.72,11.38,-4.71,0.6,95.87,10.91,-3.4,1.7,3.0
15909,99.37,13.1,0.13,2.59,92.54,12.97,-6.45,-4.09,3.0
15910,104.1,12.8,0.96,3.43,104.11,13.29,1.17,3.55,4.0
15911,100.55,13.54,-1.39,1.03,105.15,13.29,3.0,5.32,4.0
15912,98.53,13.5,-0.48,1.32,98.46,13.53,-0.36,1.37,3.0
15913,101.65,14.34,1.38,2.87,99.88,14.47,-0.6,0.83,3.0
15914,79.14,10.5,-6.64,-3.18,81.44,9.72,-5.77,-2.48,1.0
15915,97.88,13.24,-3.5,-1.44,96.89,13.28,-4.14,-2.16,3.0
15916,99.3,12.71,-0.73,2.39,97.14,12.9,-2.6,0.39,3.0
15917,106.17,13.7,5.09,6.93,103.57,13.52,2.77,4.54,4.0
15918,93.3,13.23,-2.66,-0.52,97.5,12.66,1.85,3.9,2.0
15919,100.09,13.04,2.1,4.24,99.98,12.58,1.97,4.01,3.0
15920,98.15,13.7,-4.31,-3.0,98.9,14.01,-3.49,-2.23,3.0
15921,95.41,13.29,-3.44,-1.29,97.76,13.02,-0.73,1.33,2.0
15922,97.52,13.2,-0.58,1.51,95.18,13.01,-2.54,-0.54,2.0
15923,97.75,13.93,-1.41,0.68,98.9,14.06,-0.32,1.69,3.0
15924,100.61,13.3,-0.41,1.47,102.3,13.6,1.21,3.01,4.0
15926,99.92,13.6,-1.52,-0.3,100.41,13.84,-1.06,0.11,3.0
15927,89.14,13.07,-5.33,-3.09,88.49,12.81,-6.26,-4.11,
15928,77.0,8.98,-5.18,-0.7,80.79,7.91,-4.24,0.07,1.0
15929,95.05,11.82,-2.18,3.75,91.73,12.21,-3.19,2.52,2.0
15933,110.26,12.22,2.67,4.26,110.27,12.96,2.28,3.81,4.0
15934,114.08,13.18,6.82,8.02,116.44,13.4,8.62,9.77,4.0
15935,95.92,13.44,-2.29,-0.69,97.85,13.38,-0.47,1.07,3.0
15936,106.28,13.18,3.03,4.36,105.62,13.55,2.23,3.5,3.0
15937,103.29,11.34,-0.55,3.46,103.71,12.28,-0.02,3.83,3.0
15938,114.7,11.49,3.44,4.95,116.45,12.0,4.06,5.5,4.0
15939,101.88,13.22,-0.19,1.09,101.12,13.35,-0.95,0.28,3.0
15940,78.59,11.19,-7.54,-3.47,82.43,10.43,-5.31,-1.4,1.0
15941,108.08,12.91,1.79,2.95,109.03,13.33,2.68,3.79,4.0
15942,95.68,13.01,-2.76,-1.43,97.02,12.93,-1.5,-0.22,3.0
15943,98.79,13.78,-0.94,0.58,98.84,13.54,-0.9,0.56,3.0
15944,93.34,13.38,-2.43,-0.39,92.44,12.93,-2.87,-0.91,2.0
15945,102.98,13.11,-0.96,0.3,104.63,13.52,0.34,1.55,3.0
15946,87.42,12.96,-6.37,-4.65,88.76,12.61,-4.64,-2.99,2.0
15947,106.82,13.56,1.78,3.08,107.76,13.98,2.5,3.75,4.0
15948,92.86,12.7,-2.67,-1.04,92.07,12.46,-3.11,-1.55,2.0
15949,98.14,12.92,-1.56,-0.19,97.15,13.07,-2.49,-1.18,3.0
15950,98.02,13.18,-2.73,0.69,98.08,12.77,-1.96,1.33,3.0
15951,94.41,13.56,-1.85,1.77,92.98,13.43,-3.11,0.37,3.0
15953,103.76,10.78,-2.84,3.1,105.11,10.51,-2.62,3.09,3.0
15954,78.15,7.23,-6.01,0.12,84.02,6.37,-3.27,2.63,1.0
15955,94.95,12.46,-3.53,-1.95,96.33,12.43,-1.9,-0.38,3.0
15957,117.1,10.01,3.03,6.69,116.6,9.98,1.6,5.11,5.0
15958,109.88,11.15,0.74,2.74,108.99,11.37,-0.1,1.82,4.0
15959,99.45,13.29,-0.66,0.54,98.97,13.29,-1.04,0.11,3.0
15960,87.06,12.26,-6.0,-3.54,88.86,11.64,-3.85,-1.49,2.0
15961,104.01,13.11,0.27,1.31,104.09,13.45,0.43,1.43,3.0
15962,106.65,13.55,1.31,2.25,106.77,13.87,1.28,2.19,3.0
15963,100.11,14.05,0.41,2.09,99.67,14.17,-0.23,1.38,3.0
15964,114.41,11.02,5.55,7.98,115.69,11.61,5.69,8.03,4.0
15965,110.35,11.76,0.7,3.18,113.25,12.24,2.48,4.86,4.0
15966,116.43,11.58,2.11,5.5,120.18,12.45,4.11,7.37,5.0
15967,90.41,13.26,-4.29,-2.82,90.26,12.87,-4.62,-3.2,2.0
15968,92.58,12.58,-6.42,-4.5,95.34,12.59,-4.64,-2.79,3.0
15969,118.19,9.86,1.68,4.75,124.71,10.47,6.53,9.48,5.0
15970,99.63,12.8,-0.82,0.54,100.13,13.03,-0.18,1.12,3.0
15971,97.48,13.87,-1.98,-0.5,96.6,13.83,-2.95,-1.54,3.0
15972,101.04,13.38,1.2,2.31,100.49,13.45,0.73,1.8,3.0
15973,80.42,12.11,-7.57,-5.36,81.36,11.32,-7.0,-4.89,1.0
15975,97.56,11.49,-0.15,3.7,97.57,10.94,-0.39,3.31,3.0
15976,98.94,12.28,-4.12,-1.5,99.48,12.61,-2.85,-0.34,3.0
15977,114.56,10.95,5.78,9.74,118.82,11.28,9.32,13.12,5.0
15978,107.38,12.39,2.0,3.36,104.68,12.66,-0.63,0.67,3.0
15980,93.25,13.09,-3.21,-1.24,91.55,12.65,-4.96,-3.08,2.0
15981,93.88,12.41,-3.56,-1.76,95.66,12.35,-1.77,-0.04,3.0
15982,104.51,12.44,-0.17,0.88,105.6,12.85,0.98,1.98,3.0
15983,117.92,11.17,6.49,9.61,118.92,12.32,6.18,9.17,5.0
15984,90.85,13.58,-4.99,-2.27,91.03,13.07,-5.11,-2.49,2.0
15985,108.4,12.39,0.67,1.72,113.96,12.97,5.93,6.93,4.0
15986,89.73,13.04,-3.75,-1.5,90.16,12.69,-3.55,-1.39,2.0
15987,106.61,11.97,1.63,5.64,108.57,12.31,2.8,6.66,4.0
15992,112.57,12.71,5.14,6.38,110.86,13.27,3.06,4.25,4.0
15993,85.14,12.2,-7.43,-5.26,86.03,11.74,-6.24,-4.17,
15994,101.73,13.56,0.21,1.38,100.87,13.73,-0.11,1.0,3.0
15995,95.64,13.15,-2.04,-0.73,95.0,13.25,-2.32,-1.07,3.0
15996,103.28,13.1,0.33,1.56,105.2,13.18,2.47,3.65,3.0
15997,85.98,12.58,-7.94,-5.67,87.59,12.41,-6.09,-3.91,2.0
15998,93.02,12.6,-0.71,0.71,91.88,12.26,-1.72,-0.36,2.0
15999,85.34,11.87,-5.0,-2.79,86.88,11.13,-3.42,-1.31,2.0
16000,89.74,12.89,-3.85,-2.33,89.69,12.37,-3.69,-2.23,2.0
16001,114.57,11.09,3.3,4.55,119.08,11.38,7.05,8.26,5.0
16002,98.46,13.13,0.27,1.55,96.19,12.99,-1.8,-0.58,3.0
16005,97.84,12.22,-2.69,0.7,95.79,12.2,-4.66,-1.41,3.0
16007,105.18,12.78,0.78,1.77,105.54,13.12,1.1,2.05,3.0
16008,97.18,12.61,-1.26,0.22,95.21,12.8,-3.45,-2.04,3.0
16010,113.55,12.22,3.5,4.9,113.81,12.73,3.41,4.75,4.0
16011,92.26,13.26,-4.68,-2.46,93.08,12.85,-4.15,-2.03,2.0
16012,103.12,13.41,1.06,2.18,103.64,13.82,1.32,2.4,3.0
16013,94.56,13.23,0.19,2.34,89.78,12.6,-4.46,-2.4,2.0
16016,102.98,13.58,-0.47,0.46,104.03,14.05,0.3,1.2,3.0
16017,101.86,13.48,-1.6,-0.21,102.19,13.81,-1.16,0.17,3.0
16018,107.39,13.16,0.69,1.74,106.25,13.57,-0.66,0.34,4.0
16019,93.48,13.22,-3.05,-1.48,91.19,13.03,-5.03,-3.52,3.0
16020,97.55,13.79,-2.38,-1.2,97.31,13.91,-2.6,-1.48,3.0
16021,82.07,13.92,-9.34,-6.42,84.79,13.27,-7.14,-4.33,2.0
16022,108.15,11.72,1.2,4.21,110.33,12.27,3.13,6.03,4.0
16023,105.69,13.33,2.98,4.27,103.74,13.43,0.86,2.09,3.0
16024,94.63,12.66,-7.86,-5.14,97.35,12.78,-4.94,-2.33,2.0
16026,101.69,14.24,0.22,1.4,101.16,14.26,-0.33,0.8,3.0
16027,114.07,11.41,3.35,5.29,117.51,11.72,6.13,8.0,5.0
16028,101.08,12.81,-1.29,-0.01,100.05,13.01,-2.31,-1.08,3.0
16029,105.73,13.41,1.8,3.64,104.86,13.74,0.92,2.69,3.0
16030,89.56,11.69,-3.26,0.45,87.78,11.47,-5.08,-1.52,2.0
16050,97.28,12.53,-3.19,1.0,98.27,12.64,-1.48,2.55,2.0
16054,103.07,13.88,1.1,2.36,105.23,14.24,3.3,4.52,4.0
16055,105.03,13.83,0.25,1.24,108.71,14.34,3.58,4.53,5.0
16057,98.91,14.17,-0.61,1.9,98.63,13.74,-1.03,1.37,3.0
16058,94.28,14.32,-2.45,-0.23,96.97,13.89,0.36,2.49,2.0
16059,107.14,13.72,7.54,10.05,108.14,13.84,8.7,11.1,5.0
16060,98.62,13.54,-0.32,1.96,99.43,13.68,0.87,3.06,3.0
16061,99.98,12.18,-0.56,4.75,99.95,12.32,-0.63,4.48,
16062,96.93,12.47,-3.6,0.11,99.91,12.43,-0.76,2.8,
16063,100.41,12.84,-1.94,2.26,99.71,13.5,-2.46,1.58,
16064,104.2,13.21,1.12,4.24,105.26,13.45,2.56,5.55,4.0
16065,98.36,13.43,1.04,4.28,96.06,13.35,-0.7,2.4,2.0
16066,101.53,14.28,-0.83,2.16,103.48,14.06,1.06,3.93,3.0
16067,99.85,12.91,-0.69,2.54,102.13,12.95,1.21,4.31,3.0
16068,97.73,12.89,1.67,4.97,95.71,12.38,-0.53,2.63,2.0
16069,101.63,13.02,2.29,5.07,103.03,13.2,3.88,6.55,3.0
16070,101.69,12.61,0.36,3.57,104.97,12.78,4.52,7.59,4.0
16071,101.2,14.26,-0.29,1.92,97.87,14.69,-3.6,-1.49,3.0
16072,97.74,14.53,-1.65,0.38,101.29,14.32,1.81,3.74,3.0
16073,96.28,14.22,-2.32,-0.14,97.74,13.78,-0.81,1.29,2.0
16074,94.95,14.11,-1.88,-0.36,96.46,13.67,-0.23,1.23,2.0
16075,97.76,13.23,-0.29,2.68,102.97,12.65,5.25,8.1,3.0
16076,104.19,14.17,2.59,5.63,101.69,14.47,0.04,2.96,4.0
16077,98.04,13.46,-1.84,0.51,99.56,13.43,-0.09,2.17,3.0
16078,101.95,13.84,0.81,2.25,100.73,13.74,-0.51,0.87,3.0
16079,97.58,13.81,1.21,3.44,96.66,13.2,0.05,2.2,2.0
16080,98.1,13.25,-2.97,-0.39,97.84,13.28,-3.16,-0.69,2.0
16081,97.96,13.19,-0.87,1.19,95.55,12.94,-2.84,-0.87,2.0
16082,96.53,14.17,-2.53,0.65,99.24,14.23,0.32,3.37,2.0
16083,98.22,13.94,-1.09,0.53,98.02,13.87,-1.19,0.37,2.0
16084,103.94,14.35,0.18,2.2,103.17,14.49,-0.83,1.11,4.0
16085,100.26,13.09,-3.43,-0.48,103.05,13.08,-0.25,2.57,3.0
16086,104.53,13.56,2.96,5.88,102.5,13.51,1.04,3.85,4.0
16087,100.95,14.28,1.12,3.33,100.54,14.31,0.64,2.76,3.0
16088,105.0,12.39,0.57,3.28,106.15,12.87,1.46,4.06,4.0
16089,100.22,14.61,-0.33,2.9,100.12,14.27,-0.9,2.2,3.0
16090,96.44,13.9,-2.23,-0.45,96.8,13.86,-1.56,0.14,2.0
16091,103.06,13.21,1.45,3.69,104.63,13.05,3.07,5.22,4.0
16092,96.18,13.64,1.62,4.1,96.2,13.77,1.6,3.98,2.0
16093,100.97,14.01,-0.18,0.83,102.9,14.02,1.65,2.62,4.0
16094,100.32,13.62,-0.13,1.04,99.84,13.75,-0.38,0.74,3.0
16095,96.97,14.26,-1.74,-0.38,95.56,13.95,-3.1,-1.79,2.0
16096,94.58,13.65,-2.47,0.99,93.04,13.22,-4.36,-1.04,1.0
16097,98.61,14.79,-0.52,1.43,98.41,14.6,-0.67,1.19,3.0
16098,99.55,14.03,-1.02,1.61,100.22,14.05,-0.12,2.4,3.0
16100,102.26,13.03,-2.38,0.77,105.85,12.87,0.98,4.0,5.0
16101,100.09,12.89,-2.5,0.62,106.68,12.94,4.54,7.53,4.0
16102,98.16,14.35,-4.31,-1.58,103.06,14.17,0.37,2.99,3.0
16103,104.24,14.16,3.02,5.88,101.22,13.96,0.72,3.46,4.0
16104,98.9,13.92,-0.43,1.46,99.89,14.19,0.71,2.52,3.0
16105,98.14,14.27,-4.6,-2.01,100.47,14.56,-2.77,-0.29,3.0
16106,99.92,14.23,0.66,2.06,100.33,14.28,1.13,2.48,3.0
16107,102.43,13.77,-0.8,1.79,99.98,13.83,-3.46,-0.97,3.0
16108,100.09,14.7,0.84,3.2,101.26,14.5,1.5,3.77,3.0
16109,98.75,13.78,-0.03,1.58,95.88,13.38,-2.85,-1.31,2.0
16110,99.7,14.12,0.74,2.44,100.15,14.01,1.14,2.77,3.0
16111,99.25,13.52,0.69,3.09,97.93,13.03,-0.47,1.83,3.0
16112,96.22,12.95,-1.44,0.72,94.28,12.78,-3.26,-1.19,2.0
16113,98.09,14.24,-1.03,0.57,99.21,13.9,0.31,1.84,3.0
16114,104.24,13.84,-0.03,1.82,104.87,14.13,0.14,1.91,4.0
16115,98.7,12.78,-1.2,0.98,97.93,13.06,-1.37,0.73,3.0
16116,104.83,13.44,1.45,3.86,106.17,13.73,2.6,4.91,4.0
16117,98.78,13.2,-1.33,0.83,96.26,13.08,-3.7,-1.62,2.0
16118,99.87,13.75,-1.45,0.78,99.5,13.98,-1.88,0.25,3.0
16119,103.17,13.7,1.54,4.32,104.64,13.69,2.88,5.55,3.0
16120,97.8,13.35,0.65,3.88,98.72,13.19,1.58,4.68,3.0
16121,110.43,12.93,4.05,5.37,106.5,13.46,0.17,1.44,4.0
16122,97.53,13.43,-0.56,0.69,96.04,13.41,-1.77,-0.57,2.0
16124,104.84,13.54,1.53,3.15,101.21,13.9,-1.99,-0.43,3.0
16125,101.33,13.69,0.75,2.39,98.54,13.87,-2.08,-0.51,3.0
16126,104.09,13.2,2.18,4.0,104.37,13.2,2.62,4.36,3.0
16127,99.86,13.1,0.67,4.3,94.65,13.28,-4.4,-0.92,2.0
16128,115.97,12.42,6.84,9.99,115.93,13.23,6.13,9.15,5.0
16129,96.97,14.34,-0.63,1.34,94.56,14.07,-3.06,-1.17,2.0
16130,97.0,13.95,-1.52,-0.26,96.61,13.68,-1.31,-0.09,2.0
16131,98.68,13.27,0.41,2.71,98.31,12.8,0.53,2.74,3.0
16132,104.15,13.54,0.9,2.28,103.27,14.04,0.19,1.51,3.0
16133,100.08,14.2,0.88,2.51,99.07,14.0,-0.17,1.4,3.0
16134,98.8,13.79,-2.53,-1.14,98.79,14.28,-2.63,-1.29,3.0
16136,98.43,14.3,-1.21,1.17,98.32,13.83,-1.25,1.03,3.0
16137,97.9,14.04,-0.75,0.6,96.19,13.83,-2.07,-0.77,3.0
16138,100.64,14.74,-1.04,0.32,99.44,14.77,-2.44,-1.13,3.0
16139,92.44,13.85,-5.5,-3.54,94.85,13.5,-2.82,-0.94,2.0
16140,101.42,13.63,2.09,4.26,101.76,13.53,2.73,4.82,4.0
16141,101.14,13.62,-0.78,1.12,103.09,13.78,1.5,3.31,4.0
16142,97.31,15.08,-2.17,-0.78,99.75,15.16,0.24,1.58,3.0
16143,94.83,14.99,-3.39,-1.13,99.74,14.78,1.26,3.43,3.0
16144,94.01,13.58,-0.92,0.65,93.17,13.01,-1.34,0.16,2.0
16145,106.41,13.95,2.43,3.99,105.07,14.53,1.32,2.82,5.0
16146,97.1,13.72,-2.14,-0.23,99.76,13.65,0.52,2.35,3.0
16147,97.08,14.6,-3.94,-1.23,97.86,14.56,-2.95,-0.35,3.0
16148,102.01,14.14,0.44,2.09,101.71,14.32,0.23,1.81,4.0
16149,100.02,13.76,-1.65,0.21,102.15,14.03,0.82,2.6,3.0
16150,104.37,14.3,0.69,2.48,102.96,14.47,-1.16,0.55,5.0
16151,101.43,14.69,-1.54,0.02,103.9,15.21,0.66,2.16,4.0
16152,101.81,13.86,1.87,4.37,101.64,13.61,1.81,4.22,4.0
16153,102.94,14.12,0.02,1.99,101.23,14.32,-2.07,-0.18,4.0
16154,102.15,11.87,2.91,5.88,98.67,12.14,0.17,3.02,3.0
16155,98.41,12.87,-0.27,1.89,96.4,12.67,-1.85,0.22,2.0
16156,98.69,12.51,-0.59,2.55,97.35,12.85,-1.39,1.63,2.0
16157,98.78,13.16,-0.67,1.47,98.73,13.35,-0.3,1.75,3.0
16158,101.07,14.16,-0.8,1.52,103.7,14.49,1.55,3.78,4.0
